id,puzzle,solution,clues,difficulty,backtracking_w/MRV_w/LCV_w/AC3_time,backtracking_w/MRV_w/LCV_w/AC3_numBacktracks,backtracking_w/MRV_w/LCV_w/FwdCheck_time,backtracking_w/MRV_w/LCV_w/FwdCheck_numBacktracks,backtracking_w/MRV_w/LCV_time,backtracking_w/MRV_w/LCV_numBacktracks,backtracking_w/MRV_time,backtracking_w/MRV_numBacktracks,backtracking_time,backtracking_numBacktracks,backtracking_w/LCV_time,backtracking_w/LCV_numBacktracks,backtracking_w/LCV_w/FwdCheck_time,backtracking_w/LCV_w/FwdCheck_numBacktracks,backtracking_w/LCV_w/AC3_time,backtracking_w/LCV_w/AC3_numBacktracks,backtracking_w/AC3_time,backtracking_w/AC3_numBacktracks,backtracking_w/FwdCheck_time,backtracking_w/FwdCheck_numBacktracks,backtracking_w/MRV_w/AC3_time,backtracking_w/MRV_w/AC3_numBacktracks,backtracking_w/MRV_w/FwdCheck_time,backtracking_w/MRV_w/FwdCheck_numBacktracks
239,...5......85.16..2..7..8....5..9...7..1..29....4.7..5.23....6.........9.4..2....3,142537869385916472697428531853694127761352948924871356238749615576183294419265783,24,1.7,2.208634614944458,694.0,0.0738832950592041,215.0,54.12703490257263,1100540.0,0.8970284461975098,23336.0,0.37958860397338867,22726.0,0.8530879020690918,25038.0,2.639509439468384,7828.0,1.939666509628296,586.0,1.2554891109466553,350.0,2.5352940559387207,7107.0,0.3877246379852295,80.0,0.07763075828552246,232.0
240,6....2.....1...98....6.7....45...7..2..71....1...3.5....6.2..1.3...7......9.....4,638192457721543986594687123945268731263715849187934562476829315352471698819356274,23,2.2,1.2925522327423096,392.0,0.373211145401001,1091.0,5.290109872817993,102861.0,10.708176612854004,282757.0,0.0237424373626709,1320.0,0.28238511085510254,9319.0,1.453094244003296,4467.0,4.541413068771362,1377.0,1.3222129344940186,377.0,0.16626548767089844,538.0,2.6941263675689697,834.0,0.8297622203826904,2406.0
241,1......5..2....1.4.7..6........2.5...37.....8....9..2.9...54.....21....3.1...3...,198742356625938174374561289469827531237415698851396427983654712542179863716283945,22,1.8,13.844719409942627,4663.0,0.42130231857299805,1221.0,97.09405660629272,1862068.0,0.5596776008605957,14379.0,21.066229343414307,1156588.0,20.833978414535522,624536.0,71.72742295265198,214440.0,21.224552154541016,6686.0,53.10878658294678,15412.0,137.89712810516357,423877.0,14.220246315002441,4828.0,0.48629164695739746,1417.0
242,4.3..6........9.3..8....15...56.13..61..9.8.4.....4...9.....6...32......1....7...,493516782571289436286743159845621397617395824329874561954132678732468915168957243,24,2.3,0.38477063179016113,55.0,0.002335786819458008,0.0,0.0238034725189209,453.0,12.84636902809143,312936.0,0.4110379219055176,23732.0,0.22059178352355957,7170.0,1.225731372833252,3330.0,0.6711878776550293,139.0,2.639626979827881,628.0,3.1010544300079346,10286.0,0.6803174018859863,188.0,0.05755138397216797,165.0
243,87.9.........3219.3......8....47.5..........32........75.1......96........8..492.,871946235564832197329517684983471562647295813215683479752169348496328751138754926,23,0.0,7.57793927192688,2244.0,2.5830190181732178,7255.0,149.05560517311096,2967635.0,8.138405561447144,199226.0,0.2776956558227539,15914.0,3.6037118434906006,92834.0,5.427313804626465,15403.0,0.9043271541595459,267.0,0.26098179817199707,36.0,2.006864547729492,5591.0,2.55149507522583,727.0,0.7780871391296387,2029.0
244,.7...4...9.1...8...36.......4...2...1...4...3.9.....26.6.2........58.1.9.....9.3.,278164395951723864436895217643952781182647953597318426769231548324586179815479632,23,0.0,5.005505323410034,1523.0,0.33692049980163574,933.0,12.681551218032837,236619.0,0.7093844413757324,17839.0,0.09664773941040039,4985.0,18.618608713150024,557663.0,33.839646339416504,100736.0,6.7380735874176025,1996.0,0.7618758678436279,197.0,0.521416425704956,1641.0,5.291666030883789,1628.0,0.40950751304626465,946.0
245,4..62....2..85...636..1......8....697..34...2............2..9.4.2...93.5.....5...,481623597297854136365917248538172469719346852642598713856231974124769385973485621,25,3.1,1.0933945178985596,321.0,0.03999972343444824,111.0,0.9886600971221924,20121.0,6.120137691497803,158776.0,0.013014554977416992,585.0,0.04682350158691406,1728.0,0.42023372650146484,1354.0,1.6903796195983887,504.0,0.5184829235076904,106.0,0.0894463062286377,324.0,0.5025050640106201,101.0,0.04669523239135742,111.0
246,69..3.....759.....8.4...9...5..7..1...2...7.8...34.......5..8.......8...3......94,691734285275981346834625971953876412462159738718342659149563827527498163386217594,23,0.0,1.4631595611572266,450.0,0.1296398639678955,374.0,28.718637943267822,577644.0,4.6204376220703125,120952.0,0.6875617504119873,35590.0,1.4178850650787354,44854.0,7.585235357284546,23733.0,30.27677631378174,9250.0,20.302833795547485,6351.0,6.308482885360718,19284.0,0.3842325210571289,72.0,0.027377605438232422,66.0
247,....7.2..3.....8.949.2.6..78...4....67....5.......849...29.3...7.......8.4.....3.,568379241327514869491286357839645712674192583215738496182953674753461928946827135,25,1.9,4.62181544303894,1438.0,0.3206970691680908,948.0,247.34224104881287,4765937.0,5.146976709365845,133469.0,0.3108785152435303,17693.0,0.4309365749359131,13938.0,1.7913689613342285,5393.0,4.705242872238159,1496.0,3.1555097103118896,927.0,2.258754253387451,6973.0,0.5448417663574219,116.0,0.018635034561157227,46.0
248,7.4.19.2.....2.6..2....8..58....47.......3..8..5..71....9...3....6....1.1.74.....,754619823398725641261348975813564792672193458945287136529871364486932517137456289,25,1.6,0.6844239234924316,189.0,0.021032333374023438,60.0,15.438162326812744,306850.0,6.385021448135376,165447.0,0.014073371887207031,676.0,0.05778336524963379,1654.0,0.17662930488586426,433.0,1.4986512660980225,456.0,0.5400946140289307,132.0,0.138383150100708,354.0,0.8418519496917725,206.0,0.04359173774719238,111.0
249,3......8..12.9...5..8.4....1.94..........96.45..3..1......2.8964...6.......1.....,354671982612893475978245361169452738823719654547386129731524896485967213296138547,24,1.1,0.5055649280548096,127.0,0.041167259216308594,113.0,2.068120002746582,36429.0,0.7111287117004395,18685.0,4.457111120223999,246057.0,8.877941846847534,283117.0,3.3493587970733643,10042.0,1.7130799293518066,451.0,0.9945282936096191,258.0,3.1258528232574463,9771.0,0.39346933364868164,67.0,0.022586345672607422,52.0
250,..35........6.......8.94....6....98..7.....1....17..5...7.4.2.5...3...48..2.1.6..,923581764754632891618794523461253987875469312239178456187946235596327148342815679,24,1.0,1.4477553367614746,453.0,0.09984588623046875,287.0,0.45305681228637695,8297.0,0.4165616035461426,10539.0,6.699605226516724,377326.0,12.468546628952026,354413.0,29.03485083580017,79495.0,16.128495693206787,4918.0,10.317569017410278,3013.0,30.275750637054443,84318.0,2.246558666229248,654.0,0.18794798851013184,489.0
251,.........6.387..9....1.64....7...1....9...6523...6...89..5..2...4.7...6.7...43...,194235786623874591578196423267958134489317652315462978936581247841729365752643819,26,1.3,0.5124590396881104,130.0,0.01772308349609375,52.0,0.2446129322052002,4794.0,0.5036399364471436,12903.0,0.1276075839996338,7195.0,0.4694955348968506,14606.0,3.1231541633605957,8933.0,4.36004114151001,1399.0,1.6079254150390625,416.0,1.4158923625946045,4138.0,0.6072444915771484,132.0,0.020676851272583008,56.0
252,7..4...3..9..1.....4....2.9.....37.5..3.2..........16......795..79......8.5..6..4,721459836398612547546378219984163725163725498257984163632847951479531682815296374,24,2.9,0.25801992416381836,47.0,0.04969167709350586,132.0,128.67883348464966,2488353.0,1.9424529075622559,51010.0,0.8699131011962891,50341.0,3.8753814697265625,115096.0,4.4082911014556885,13214.0,0.41254734992980957,87.0,0.4698948860168457,82.0,1.5753390789031982,4611.0,1.248960256576538,343.0,0.19315099716186523,470.0
253,7....3.8.3...7..9.4..9.6..75..8.9.....9....65.2...4..9.4.6.5........8.2.6.8.....1,796253184385471296412986357564839712839127465127564839243615978951748623678392541,27,0.0,0.2619004249572754,41.0,0.009946584701538086,21.0,2.315793752670288,45373.0,0.398298978805542,10507.0,0.4547450542449951,26142.0,0.5304930210113525,15389.0,2.5754525661468506,7730.0,4.587639570236206,1453.0,5.181765556335449,1429.0,3.1258456707000732,9483.0,2.603499174118042,868.0,0.4032924175262451,1031.0
254,..97.68...1........3..2....4.......6....7.2...539....7.....174..4..6...3.9.3..6..,529736814816459372734128569472583196981674235653912487365291748147865923298347651,24,1.2,0.21317410469055176,26.0,0.0023136138916015625,0.0,0.22644948959350586,4318.0,0.6411435604095459,17167.0,0.5777056217193604,33001.0,1.1329407691955566,33673.0,5.450118541717529,16249.0,11.06807279586792,3543.0,6.544838190078735,1898.0,5.329042434692383,15949.0,0.4090394973754883,80.0,0.05459332466125488,151.0
255,...8..9..79....15....1..3.836..7........3.....79........1..4..6....8...25.4....3.,213845967798263154456197328365978241842631795179452683981324576637589412524716839,23,0.0,0.34887170791625977,68.0,0.014154434204101562,41.0,0.7588627338409424,14964.0,1.2667961120605469,34528.0,0.28897523880004883,15315.0,1.1104280948638916,30157.0,1.9123165607452393,5651.0,4.887543678283691,1572.0,1.5298175811767578,418.0,0.87221360206604,2578.0,0.4074208736419678,85.0,0.016902446746826172,49.0
256,..7..89.5..2...1....69......8..........2.6..85....934..2.4...........73.94...5...,437618925892534176156927483284153697379246518561789342723461859615892734948375261,23,1.2,0.6155502796173096,157.0,0.0181884765625,58.0,0.6196699142456055,14230.0,0.10505557060241699,2485.0,2.813746452331543,138290.0,2.3380234241485596,68271.0,4.70844292640686,14329.0,0.7774965763092041,166.0,0.574321985244751,102.0,10.018043756484985,30033.0,0.6239173412322998,136.0,0.0180513858795166,58.0
257,.....3.2..5..8......84...617..56....8.....6.9..9..17..32...8.........3..9...1...7,697153428451286973238497561743569812812734659569821734324678195175942386986315247,24,2.3,5.384049415588379,1778.0,0.10150408744812012,289.0,83.4017117023468,1624764.0,0.13952159881591797,3697.0,0.15679550170898438,8036.0,0.2151188850402832,6159.0,0.7557287216186523,2242.0,2.772461175918579,906.0,2.107638359069824,617.0,0.7390398979187012,2427.0,2.9761998653411865,925.0,0.13381552696228027,389.0
258,..3..72.1...........52..98.......8...6.5...1...8.63.7.8...52.6.........9.79......,683497251792815634145236987531724896467589312928163475814952763256378149379641528,23,0.0,3.405289888381958,1098.0,0.2054452896118164,641.0,27.447911262512207,526860.0,1.7007114887237549,44698.0,1.630347728729248,84608.0,1.8321266174316406,54651.0,11.198702335357666,34240.0,8.3023362159729,2516.0,21.323569536209106,6405.0,13.423656463623047,41565.0,2.5560173988342285,786.0,0.18157315254211426,533.0
259,2.18.....7.8..3.6..39..2.......94........827...37.....94....5......25.........8.1,261879354758413962439562187587294613194638275623751498942187536816325749375946821,24,0.0,2.3680708408355713,763.0,0.13671636581420898,384.0,13.903146505355835,274200.0,0.057103872299194336,1479.0,1.3388283252716064,69234.0,0.2597062587738037,7796.0,0.28867268562316895,857.0,7.565551519393921,2125.0,5.07966685295105,1514.0,11.172735214233398,32524.0,1.9677650928497314,652.0,0.11244797706604004,308.0
260,...7.86......21..78..5...9........1....9....6.42..3....9.....5831.......6.4..57..,523798641469321587871546392756482913138957426942163875297634158315879264684215739,24,0.0,1.0144433975219727,297.0,0.041473388671875,128.0,6.986561059951782,149985.0,0.916313648223877,24500.0,5.071898460388184,256908.0,9.763236999511719,261692.0,9.283524990081787,27645.0,2.5723161697387695,674.0,1.4254353046417236,396.0,9.444418668746948,27716.0,1.177156925201416,334.0,0.05537247657775879,177.0
261,9.2........4..8..27....1..4....3..41...1...7......93....5...4...1956........7.8..,962457183134698752758321694687235941293146578541789326375812469819564237426973815,23,0.0,0.9906020164489746,310.0,0.031058549880981445,81.0,0.6565039157867432,12901.0,0.415848970413208,11154.0,4.963180303573608,261715.0,10.326674938201904,288659.0,24.68817973136902,74011.0,14.558096408843994,4289.0,9.337060689926147,2950.0,23.449309587478638,68114.0,4.572968006134033,1553.0,0.320833683013916,897.0
262,....31..6.3.2.78....64..5....3......7.8..4.2.42.....5.......39.........56....8.7.,892531746534267819176489532963725481758614923421893657245176398387942165619358274,24,1.9,1.10237455368042,349.0,0.1355452537536621,398.0,1.905641794204712,37627.0,19.502155780792236,535891.0,0.1059565544128418,5826.0,0.20837163925170898,6083.0,0.6926097869873047,1732.0,0.5426039695739746,136.0,1.2649619579315186,362.0,0.6703958511352539,1916.0,0.2679109573364258,46.0,0.011720418930053711,26.0
263,...7.4......8..5.2.8.53.1...3..59..1......9..8.......4....13....5...23.6.2.4.....,315724698746891532289536147437259861562148973891367254978613425154972386623485719,24,2.0,0.12928462028503418,1.0,0.011595487594604492,24.0,0.0842132568359375,1576.0,0.42583656311035156,11239.0,0.6183843612670898,31662.0,2.3874850273132324,65132.0,9.504823684692383,25391.0,4.711435317993164,1409.0,1.3320116996765137,372.0,3.0855698585510254,9083.0,0.26984667778015137,51.0,0.011678934097290039,24.0
264,.9.5.......4......3.8.2.6..8.6.7.42....9...87.....4........9..5...1....327.......,691538742724691538358427691816375429542916387937284156183749265469152873275863914,22,2.9,0.4431476593017578,101.0,0.008052349090576172,22.0,3.6902503967285156,70265.0,4.983935594558716,130892.0,0.1613914966583252,8133.0,0.7004048824310303,20747.0,1.5654003620147705,5656.0,3.0713539123535156,849.0,0.7070326805114746,140.0,0.4944489002227783,1716.0,4.872187852859497,1557.0,0.6289288997650146,2003.0
265,.45......3.6.5.7..........2.1....4....96.81.........8..84..76..2...9....6.....83.,945782361326951748178364952812573496459628173763419285584137629237896514691245837,23,0.0,0.2023615837097168,23.0,0.002379894256591797,0.0,0.6229739189147949,12161.0,1.4052362442016602,37237.0,10.257978677749634,566091.0,16.888177156448364,491504.0,17.6633620262146,53251.0,8.889348268508911,2629.0,5.927463054656982,1767.0,20.735313415527344,64678.0,0.49575257301330566,116.0,0.05414390563964844,163.0
266,2.4....8..8..2.1...195..7.4......8.5..6.4......2839......7.495....95.4...........,274691583583427169619583724431276895896145372752839641328714956167952438945368217,26,2.0,0.9054760932922363,254.0,0.0022597312927246094,0.0,8.415377616882324,175448.0,1.8204574584960938,48163.0,0.1918346881866455,10037.0,0.16933822631835938,5142.0,0.7265524864196777,2278.0,2.5269534587860107,735.0,2.5899128913879395,796.0,1.2266159057617188,4008.0,0.31913018226623535,51.0,0.0021696090698242188,0.0
267,...1....28.7....3.6..9..4..7.54.3...3...5.7.........9..3...1.....1.....4..47.2..5,459138672827564139613927458795413286386259741142876593538641927271395864964782315,24,0.0,3.7032620906829834,1244.0,0.10328269004821777,278.0,5.566222906112671,119589.0,0.6875631809234619,18468.0,0.31945204734802246,18539.0,0.49425554275512695,16091.0,1.713792085647583,5162.0,6.864782810211182,2140.0,2.1232497692108154,626.0,1.8460538387298584,5856.0,1.0643742084503174,327.0,0.003724813461303711,5.0
268,....51.4.5..29..3.....7......7.....823.....6..4978.....2.6...........6.1.7......4,763851942514296837892473156157362498238149765649785213421637589385924671976518324,23,4.0,2.5201587677001953,791.0,0.05459117889404297,174.0,178.53544449806213,3495309.0,1.2800545692443848,33828.0,0.49909234046936035,27652.0,3.1274802684783936,95069.0,3.834306478500366,11438.0,4.5368499755859375,1408.0,2.112865924835205,618.0,2.0250914096832275,5591.0,3.2020483016967773,976.0,0.07161378860473633,246.0
269,..4..6...3...5.97.7.....56...567..32........1.614......3..8..2....9......27......,954736218316258974782149563495671832273895641861423795139587426648912357527364189,24,3.7,3.7074615955352783,1196.0,0.6535756587982178,1933.0,12.004228591918945,226132.0,11.326584815979004,263063.0,0.05735611915588379,3182.0,0.0562586784362793,1791.0,0.27161550521850586,917.0,1.0228707790374756,260.0,1.3965239524841309,381.0,0.5124485492706299,1674.0,4.3143510818481445,1366.0,0.6859450340270996,2120.0
270,.....5...15....8.......361...8752...2.......7.9....5.196..814...71.........4....9,836215794159674832724893615318752946245169387697348521962581473471936258583427169,25,0.0,3.5236687660217285,1144.0,0.27756309509277344,835.0,3.9400172233581543,78241.0,0.27852749824523926,6553.0,2.219630002975464,128964.0,2.0288569927215576,68304.0,8.411582469940186,27184.0,11.523583173751831,3523.0,19.78107237815857,5423.0,14.198468446731567,49213.0,0.9235036373138428,262.0,0.05716419219970703,177.0
271,..3...8.5....1.....7...5.932..9......6...3.19......32....2.4.....51.7...84......2,913742865586319247472865193234951786768423519159678324397284651625197438841536972,24,1.2,39.48335242271423,12844.0,0.8835670948028564,2633.0,415.76328802108765,8208571.0,17.544131994247437,448771.0,1.098205327987671,64529.0,1.8433010578155518,54596.0,4.754219055175781,14720.0,8.628533840179443,2774.0,10.933746576309204,3158.0,5.900586843490601,18574.0,20.431233167648315,7002.0,0.7792878150939941,2380.0
272,.....4.63724.....1......2...7..1...2...4......69.3...5....8....5.2..63.7.3...7.16,185274963724693851396158274473815692251469738869732145647381529512946387938527416,26,2.4,0.6660439968109131,157.0,0.07280969619750977,206.0,4.938906908035278,106088.0,0.003820180892944336,62.0,0.4677746295928955,26412.0,6.397755861282349,200218.0,9.483403205871582,28430.0,4.668056964874268,1446.0,0.31848716735839844,52.0,0.13699102401733398,371.0,0.5999791622161865,145.0,0.034821271896362305,108.0
273,3...2..7....4.....27..85..9...5...68.......5.5....9.....43..1...2...7...1.8.....5,345921876689473521271685349417532968892716453536849217754368192923157684168294735,23,0.0,1.403562068939209,378.0,0.14745855331420898,487.0,0.3279268741607666,6999.0,1.9112167358398438,50014.0,0.08790349960327148,4958.0,1.6036062240600586,41803.0,4.712341785430908,12932.0,6.2800612449646,1777.0,0.28761720657348633,46.0,0.5545804500579834,1358.0,1.258028507232666,371.0,0.14873600006103516,499.0
274,.6....1....5..9.8.4.8...3.6....7....6.3...5..5.......77.....2.....69...32....86.9,967823145315469782428157396182576934673984521549231867796345218851692473234718659,24,0.0,0.22529864311218262,23.0,0.03165698051452637,88.0,0.2640841007232666,4811.0,1.3673644065856934,35311.0,3.352527141571045,187956.0,3.8153223991394043,97663.0,11.865615129470825,30647.0,10.110885381698608,2763.0,22.638324737548828,6668.0,16.9290714263916,46484.0,0.4146687984466553,86.0,0.03732657432556152,109.0
275,.....491..4......5..1.9..82.1.....2....9416..6.........8.2..15.7.5.....8....78.4.,372854916849126735561397482917635824258941673634782591483269157795413268126578349,26,2.1,1.2769207954406738,424.0,0.06179380416870117,166.0,0.7329695224761963,14146.0,0.5189080238342285,13984.0,3.503382444381714,193368.0,12.04389762878418,353663.0,43.61782765388489,125033.0,20.70465874671936,6266.0,8.426859378814697,2511.0,25.042083501815796,73173.0,1.9952478408813477,664.0,0.10008955001831055,263.0
276,...8.......9..1....8..5..3...2..8..4.......17.14.....9.9.....62...6378..1..9..7..,621843975539761428487259136972318654856492317314576289793184562245637891168925743,24,2.7,0.6023960113525391,168.0,0.054779767990112305,138.0,1.4052700996398926,28221.0,0.0744175910949707,1905.0,11.515610456466675,658900.0,24.364320516586304,781660.0,47.75186014175415,145714.0,0.5139002799987793,95.0,1.0525736808776855,213.0,37.056363582611084,120826.0,0.5359032154083252,143.0,0.04917407035827637,126.0
277,..43.17..9...........4..25..2...8..5.....9.32....5...836....8.14..6.......8...6..,654321789972865314831497256729138465586749132143256978365974821417682593298513647,24,1.4,2.4487674236297607,779.0,0.09515523910522461,282.0,5.848109722137451,118117.0,4.913947820663452,125277.0,1.3654382228851318,76473.0,2.3548295497894287,77138.0,8.158422946929932,24991.0,16.688124179840088,5331.0,11.990867853164673,3726.0,7.7524425983428955,24710.0,1.2421555519104004,368.0,0.029052734375,85.0
278,.41.3......7.6.9.........5757.........2..5.86..4..83.....4.1......9..7.........39,941537628257864913683129457578316294392745186164298375739481562826953741415672839,23,0.0,0.4073781967163086,93.0,0.0525970458984375,159.0,29.247917413711548,575822.0,4.350046873092651,110712.0,0.1285231113433838,7470.0,0.16970133781433105,5700.0,0.47855687141418457,1424.0,0.31261658668518066,51.0,0.6089582443237305,124.0,0.902660608291626,3037.0,0.9125709533691406,261.0,0.04857802391052246,150.0
279,.6.8.2.....1...5.2......3...92..186.1...7.....8.3.......9....41...2.76.....4....5,763852914941763582825194376392541867156978423487326159239685741514237698678419235,24,3.4,0.24055218696594238,31.0,0.0023458003997802734,0.0,2.9774320125579834,51850.0,5.044564485549927,133361.0,0.8290610313415527,47200.0,2.1910886764526367,69680.0,6.859679222106934,22230.0,2.270434617996216,629.0,1.0703048706054688,230.0,4.795650243759155,14183.0,0.6011605262756348,154.0,0.07696676254272461,209.0
280,2..8....1..56.........91..7.9..13....3.5.....7.2.6.....7.3..5......82.4...6....7.,247835691915627384368491257594213768631578429782964135879346512153782946426159873,24,2.6,0.6643943786621094,180.0,0.07257699966430664,215.0,0.740670919418335,12852.0,0.5764777660369873,14816.0,0.005331516265869141,272.0,1.1530275344848633,31736.0,2.026348829269409,6201.0,1.0136890411376953,262.0,0.29282593727111816,44.0,0.03538250923156738,128.0,0.8795793056488037,242.0,0.08408617973327637,235.0
281,.7.........8.1...3..34.25......4..5.6.....2....5179...5......7....8.412.......6.8,174563982258917463963482517839246751617358249425179836582691374796834125341725698,24,0.0,11.517821073532104,3957.0,0.5530531406402588,1638.0,27.698463678359985,537510.0,7.707523822784424,197798.0,0.1670534610748291,9380.0,0.2971312999725342,10164.0,2.0611045360565186,6396.0,0.9074020385742188,238.0,0.7902522087097168,198.0,1.8611793518066406,5071.0,4.721538066864014,1581.0,0.529686689376831,1592.0
282,5..8.1.7.16........7.....9.....1.4.....73..68....4..........7..81..5...473...912.,543891672169572843278364591387216459491735268625948317954123786812657934736489125,25,0.0,0.14301109313964844,7.0,0.0022878646850585938,0.0,0.016594409942626953,284.0,0.38425779342651367,10603.0,1.1055984497070312,63624.0,0.037396907806396484,1127.0,0.29053521156311035,827.0,0.15514731407165527,8.0,0.5293736457824707,120.0,4.3960864543914795,11638.0,0.24413728713989258,34.0,0.014481782913208008,36.0
283,...57.......1..8..715.6............4.5...6...68....1279...3..8...2.59.4.......2..,823574916496123875715968432379281654251746398684395127947632581162859743538417269,24,2.2,6.623276948928833,2242.0,0.2833995819091797,872.0,46.57608342170715,889032.0,1.1896300315856934,30880.0,1.6150741577148438,94356.0,1.9151511192321777,59573.0,5.1024250984191895,14539.0,1.4863262176513672,417.0,4.675238609313965,1415.0,13.280000925064087,36753.0,5.743459939956665,1575.0,0.3616490364074707,1090.0
284,.......4..1...6......52..37.69...2.....8.97..........5..2.47...7.....15.3.62.....,275398641913476528648521937869754213521839764437162895152947386794683152386215479,23,2.0,0.539435863494873,131.0,0.012442588806152344,35.0,0.16004610061645508,2969.0,1.388915777206421,36400.0,0.3250401020050049,18582.0,1.0676438808441162,31842.0,4.381551504135132,13898.0,9.815872430801392,2997.0,4.525929689407349,1314.0,2.0908124446868896,6971.0,1.4830031394958496,367.0,0.009191751480102539,17.0
285,..1.62.9..8.41.6...7....3......7.......8....4...1.3...54......3..6.....81.9.2...6,451362897983417625672985341314276589267859134895143762548691273726534918139728456,24,0.0,0.12326741218566895,0.0,0.002287626266479492,0.0,0.07419490814208984,1459.0,0.3122406005859375,8443.0,0.12945818901062012,7329.0,0.03799581527709961,963.0,1.4045491218566895,4189.0,0.1276688575744629,0.0,0.13046002388000488,0.0,0.7010447978973389,2085.0,0.14361810684204102,0.0,0.002322673797607422,0.0
286,......8.....2.7.96...98...4..73...........4..3.1...9.86..5...1...5..6..72.9..4...,794653821813247596526981734487369152952718463361425978648572319135896247279134685,24,2.7,0.940518856048584,284.0,0.238525390625,629.0,29.353216886520386,575284.0,0.20233964920043945,5513.0,11.392571687698364,660143.0,27.983479976654053,808592.0,39.859516859054565,115975.0,27.983867406845093,8075.0,29.755300283432007,8557.0,53.15268516540527,155789.0,2.2316722869873047,625.0,0.13321256637573242,319.0
287,.9.......6.3.9.25....17.........9..5.......81...2.1..3.387......5...21..4......9.,897625314613894257245173869174389625362457981589261473938716542756942138421538796,23,0.0,3.351083755493164,1093.0,1.1052658557891846,3502.0,10.354494094848633,197413.0,0.708460807800293,18218.0,10.046620845794678,560917.0,21.715834140777588,571332.0,66.16833519935608,191516.0,32.47736358642578,10375.0,27.05326199531555,8156.0,65.90976595878601,188708.0,0.5394256114959717,117.0,0.04190206527709961,99.0
288,36..4.....4..83.2.7.29...........7.25..4..8.1.931........5.......9........1..6..4,368241957945783126712965348184659732576432891293178465637514289459827613821396574,24,0.0,0.207503080368042,26.0,0.004437685012817383,7.0,2.3523199558258057,48922.0,4.620945692062378,122563.0,0.019425630569458008,861.0,0.020893573760986328,577.0,0.06183505058288574,154.0,0.549767255783081,130.0,0.5280654430389404,110.0,0.15029573440551758,452.0,0.26347947120666504,27.0,0.004076242446899414,5.0
289,.....91..7.1......2...43...38.6..4...49....2......1.5.87.9.2.6.......7.....8....5,456789132731265984298143576385627419149538627627491853874952361562314798913876245,24,0.0,0.12331008911132812,0.0,0.002288818359375,0.0,0.20540332794189453,4340.0,1.978100299835205,50550.0,0.3416125774383545,16614.0,0.5667281150817871,19941.0,3.1530282497406006,8431.0,0.12360000610351562,0.0,0.13581275939941406,0.0,2.26458740234375,6980.0,0.1432933807373047,0.0,0.002229928970336914,0.0
290,.....3.8...9........41.7.5..3..6.94.87......1.9..2..7...3..5.....8.7.3..2..4....7,657293184189546723324187659532761948876954231491328576763815492948672315215439867,25,2.3,0.43669915199279785,100.0,0.06447076797485352,197.0,1.4948604106903076,33377.0,0.08338475227355957,2145.0,0.5555286407470703,27651.0,1.2950124740600586,42612.0,5.663962125778198,16261.0,11.994221448898315,3896.0,7.767692804336548,2387.0,3.3257994651794434,10769.0,0.4840826988220215,90.0,0.06603550910949707,197.0
291,....4...64.3....8.6...9.4...2.3....9....75.3......4.....5.6...8872.......1...95..,287143956493657281651298473528316749164975832739824165945762318872531694316489527,24,0.0,0.204087495803833,26.0,0.002306222915649414,0.0,0.0334782600402832,734.0,0.9421284198760986,25354.0,0.939110517501831,45485.0,1.3267598152160645,38042.0,3.3925929069519043,9045.0,7.798047304153442,2450.0,3.686661958694458,1067.0,3.750765800476074,11252.0,0.49199795722961426,103.0,0.013083696365356445,40.0
292,....2.56.9.431...7...97.3...........47.....1.23.697.......4..26.5.........2....7.,713824569964315287528976341685431792479258613231697458897543126156782934342169875,25,0.0,0.6937050819396973,198.0,0.018643856048583984,46.0,0.3475942611694336,6917.0,0.759835958480835,19970.0,0.1124274730682373,5533.0,0.08022212982177734,2098.0,0.2606363296508789,697.0,0.9526565074920654,274.0,1.7053842544555664,488.0,0.7591691017150879,2061.0,0.6376619338989258,148.0,0.007478952407836914,14.0
293,............2...16....159.3891.6.3.......48.27.......1.25.49....7....58..........,214936758953287416687415923891762345536194872742358691325849167179623584468571239,24,0.0,0.6764233112335205,194.0,0.03430509567260742,89.0,1.6909282207489014,34525.0,6.002347946166992,154725.0,0.8015480041503906,41464.0,1.394949197769165,48063.0,5.599271535873413,18927.0,16.469743013381958,4683.0,12.105080127716064,3511.0,4.800053596496582,17662.0,1.6382875442504883,439.0,0.07297015190124512,200.0
294,.....69..14.........23.4.......972...2....8....1..8..7957.....3.....3..8.6....5..,375216984148579362692384751486197235729435816531628497957862143214953678863741529,23,0.0,8.621066093444824,2972.0,1.377302646636963,3559.0,10.577842950820923,200874.0,6.0070343017578125,145270.0,2.2642998695373535,117989.0,12.859085083007812,368973.0,3.9165031909942627,13187.0,2.3692214488983154,593.0,1.2745964527130127,305.0,1.239701271057129,4136.0,1.5070466995239258,446.0,0.05372476577758789,139.0
295,...8..765.3...6..14..2....3..516.2...8..2.6.92......8.......5.6....73.....4......,129834765538796421467215893795168234381427659246359187873942516612573948954681372,25,0.0,2.6789183616638184,877.0,0.17832612991333008,426.0,1.6624560356140137,33386.0,7.5264997482299805,180603.0,0.0020456314086914062,58.0,0.014544010162353516,355.0,0.04049062728881836,102.0,0.40811944007873535,82.0,0.19019317626953125,12.0,0.01127314567565918,30.0,3.589609146118164,1130.0,0.18745017051696777,533.0
